Song,Actual,TF-IDF,TF-IDF Error,Custom,Custom Err, ,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Show Me,2014,1998,16,1993,21, ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21959564,0,0,2.593195334,14.63957021,29.76964038,24.40888013,12.6216289,20.81130041,6.042767561,8.51085097,8.300701125,4.03816606,6.292004738,0,1.874821321,6.21959564,4.007473036,0,0,0,0,0
Show Me Love,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87663356,1.713660874,4.907955672,6.945419269,19.91048311,5.146345595,1.676974675,1.146897186,0,0,0,8.36556731,0,0,0,0,0,0,0,0,0,0
Show Me The Meaning Of Being Lonely,2000,1997,3,2000,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3.08629636,0,2.795037265,9.991470594,9.759707286,19.66355588,13.9180708,12.49840616,15.36254435,5.156215581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Show Me What You Got,2006,1998,8,2006,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4.136569082,0,9.914918424,4.532373565,11.99767528,30.247094,45.7153552,35.23307926,31.66011494,17.87431032,27.82438941,20.62414586,10.63307687,34.38695807,38.82436976,21.39363138,6.501247203,5.278256373,0,0,0,0,5.768747041,0
Show Stopper,2006,2006,0,2006,0, ,0,0,0,0,0,0,0,0,0,0,0,5.528436532,3.207596233,4.951734186,0,10.83472207,0.524542511,35.69267038,21.43659487,17.07484221,36.03035578,29.58375646,12.56076496,25.53163719,15.53647318,34.43169244,41.49055158,2.934909345,16.9571732,0,0,5.768747041,0,0,0,0
Shower,2014,1998,16,2014,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499056835,0.87663356,2.242672148,12.78902811,18.78015931,23.68437217,14.45033454,12.26063509,8.654669485,7.885316698,0,2.499079421,2.305024275,0,0,0,0,0,0,0,0,13.8234946,0
Shut It Down,2010,2010,0,2010,0, ,0,0,0,0,0,0,0,0,3.689018333,0,0,5.078718661,0,0,0,0,4.101606491,9.537760145,21.57631219,16.9955989,10.71605427,12.90179964,9.927011458,10.12471038,4.951734186,5.684232056,12.70864276,5.815125062,5.493487066,9.696805072,53.91066763,5.815125062,0,0,0,0
Shut Up And Dance,2015,1998,17,2015,0, ,0,0,0,0,0,0,0,0,4.316224157,0,0,0,3.768041329,0,2.699715166,8.450563692,11.15330181,10.49285441,12.62945111,3.617979442,8.484028032,7.64150285,8.112283589,6.581464341,8.840783988,2.243744593,0,0,0,0,0,0,0,0,0,6.9117473
Shut Up And Drive,2007,2007,0,2007,0, ,0,0,0,0,0,0,0,0,0,5.768747041,9.66094907,3.72771103,0,5.528436532,6.533473377,4.473682559,5.368092028,3.981222886,13.39152278,13.25964177,13.71035121,7.88871141,9.785685121,6.07810395,3.822530266,5.815125062,7.765503711,16.58594076,3.860659998,0,5.224472518,0,0,0,0,0
Sick Of Being Lonely,2003,2003,0,2003,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7.100192089,7.659613867,9.355831943,14.12812461,28.2088192,53.99286009,35.79829347,37.83233184,44.82459512,12.82056911,88.3635058,35.61361618,3.900365124,4.706852069,4.403068071,6.932556117,28.65520227,6.21959564,0,0,0,0,0
Sideways,2009,1999,10,1980,29, ,0,0,0,0,0,0,0,0,0,0,0,4.691489016,0,6.818348716,0,0,3.580412485,11.40374007,15.27328606,15.43775443,14.14214206,12.12762993,7.579799216,2.093526282,1.88419903,0,0,0,4.437737242,0,0,0,0,0,0,0
Signs,2005,1998,7,2005,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.528436532,17.30069688,12.13204249,28.67142447,37.12007323,17.11207445,32.36661301,6.767016617,13.31904899,16.77585272,9.039078733,24.02090437,10.95791047,10.42556004,10.0140822,0,8.643316382,0,12.0347207,5.493487066,0,0
Silly Love Songs,2011,1998,13,2010,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.143129073,9.382845716,5.919303602,11.79771236,8.884033138,3.859371758,0,0,0,0.448745963,0,0,0,0,0,9.394642465,0,0,0,0,0
Simple Kind Of Life,2000,1997,3,1997,3, ,0,0,0,0,0,0,0,0,0,0,0,4.127975546,0,0,0,1.483478336,11.73541961,26.07062343,19.28785607,12.4348117,19.14513017,2.522002297,0,8.933916957,4.590197542,4.180718631,0,0,0,0,0,0,0,0,0,0
Since U Been Gone,2005,1998,7,2000,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702535565,2.869677434,10.90270279,17.31306021,11.65365306,12.56384176,4.640831446,0,3.788162785,0,2.223607936,0,0,0,0,0,0,0,0,0,0
Sing,2014,1998,16,2014,0, ,0,0,0,6.21959564,0,0,0,0,0,0,0,0,6.335663424,2.024717373,2.745114105,5.914066972,6.406432905,21.89632981,43.40258161,30.87955133,37.32190866,17.26854755,5.746864974,17.81582279,4.34220586,6.13114537,0,0,6.21959564,0,0,0,0,0,13.8234946,0
Sing,2011,1998,13,2010,1, ,0,0,0,0,0,0,0,0,5.493487066,0,0,0,0,2.429698441,4.476246872,8.804387827,5.248000626,18.97725694,37.55560722,21.99877722,22.33282574,7.197737175,14.45186916,5.188834995,8.914068452,0,4.198957135,4.136569082,0,0,3.511683627,13.8234946,0,0,0,0
Sing For The Moment,2003,2003,0,2003,0, ,0,0,0,0,5.815125062,0,5.493487066,0,0,0,5.670377078,5.078718661,17.97728433,6.3354497,12.05639898,15.57824869,45.13047669,61.68996928,93.07193006,68.33424284,65.61497036,56.39372621,46.49008595,153.6998866,30.17764654,27.46321396,16.79574322,4.511000381,0,5.768747041,0,0,0,5.493487066,0,6.21959564
Singing In The Rain/Umbrella,2010,1999,11,2007,3, ,0,0,0,0,0,0,0,0,0,0,0,0,3.09199464,5.346060453,6.622475547,3.081182317,13.07015697,16.55929537,19.98082214,20.01002675,7.730239882,3.747472942,11.99750406,4.180718631,4.54979841,7.64064588,0,6.150744905,0,0,18.1713854,0,0,0,0,0
Single Ladies (Put A Ring On It),2008,2001,7,2008,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.790937861,4.107319313,3.365342368,2.341124247,19.71645129,17.83168524,15.46307975,17.61005139,25.18428751,9.57809326,6.355806751,8.563887146,0,1.11669002,0,13.8234946,0,0,0,0,0,0,0
Single White Female,1999,1999,0,1999,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5.528436532,1.499056835,2.381357494,7.315345543,13.72292831,11.75522673,17.42688337,29.23578903,17.27696868,11.59914649,3.744787086,7.680422943,9.849170659,0,0,0,0,0,0,0,0,0,0,0
Sippin' On Fire,2015,1996,19,2009,6, ,0,0,0,0,0,0,0,0,0,0,0,2.113317186,0,0,1.22387598,4.662201671,19.15944496,10.54681777,16.35088263,18.71771032,7.599686054,12.1657054,1.332216104,2.677869584,2.827568658,0,2.984303578,0,0,4.722459273,0,0,0,6.21959564,0,0
Sitting Home,1999,1998,1,1980,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220747587,4.609513155,3.877549973,12.92679578,29.96677232,11.59801138,1.982253579,1.065289641,0,2.49832967,0,0,0,0,0,0,0,0,0,0,0,0
Sk8er Boi,2002,1999,3,2010,8, ,0,0,0,0,0,0,0,0,0,0,0,0,3.733369133,1.174334063,2.617118607,10.9525348,8.5836404,21.33849456,28.60600499,33.9530075,15.81894743,18.03362391,8.793348092,10.22018467,9.060273323,2.608777581,4.326665728,0,4.576545194,0,5.768747041,0,0,0,0,0
Skin (Sarabeth),2005,1997,8,2005,0, ,0,0,0,0,0,0,5.306285536,0,0,6.944638706,0,5.278256373,7.771535193,4.834524141,4.866853726,8.656961385,13.65983151,39.37559121,38.01533193,5.43587343,22.88186439,21.52721564,10.36436471,0,0,27.6469892,0,0,0,0,0,0,0,0,0,0
Skyfall,2012,1998,14,2012,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.417726684,0,8.089475188,5.939951697,17.77575195,21.31016923,15.32592665,8.497746067,13.18885351,4.511000381,0,3.730562318,0,0,0,0,0,0,0,6.9117473,0,0,0
Skyscraper,2011,1999,12,1986,25, ,0,0,0,0,0,0,5.528436532,0,0,0,0,0,0,0,5.815125062,2.513047609,4.952166787,10.52529257,14.16482597,19.23511203,2.581828455,9.081157664,17.96657619,0,0.448745963,0,0,0,0,0,0,0,0,0,0,0
Slave To The Rhythm,2014,1998,16,2007,7, ,0,0,0,0,0,0,0,0,0,0,0,4.706852069,0,2.171928854,3.002726311,5.204542285,6.547420449,14.78254068,22.23612457,14.09698333,13.30572641,12.33463099,0,0,6.276161808,4.17172639,0,6.21959564,0,0,0,0,0,0,0,0
Sleazy Remix 2.0 Get Sleazie?,2011,2011,0,2009,2, ,0,0,0,0,0,0,11.74803217,0,0,0,0,4.590197542,6.37709081,5.124955551,11.46817506,16.1963878,6.645946664,32.79812672,88.84236683,47.6777147,38.40555907,51.25654053,47.69531581,46.58577627,27.90683234,9.717824949,23.79500425,19.85889403,29.58150129,37.59421369,16.6954281,133.2020956,17.93267835,0,5.768747041,0
Sledgehammer,2015,1998,17,2015,0, ,0,0,0,0,0,0,0,0,0,0,0,3.485113382,6.21959564,0,4.326665728,7.823277388,6.861686261,9.619437703,19.54922524,14.28239583,7.820490162,1.455150819,6.404278123,0,0.448745963,3.576757961,0,0,0,0,0,0,0,0,0,6.9117473
Slide,1999,1999,0,1984,15, ,0,0,0,0,6.150744905,0,0,0,0,0,0,0,0,0,0,1.167338906,9.316857666,11.55736967,15.82433322,16.56355425,16.02248716,5.158503966,11.91765034,0,4.498402211,0,0,0,0,0,0,0,0,0,0,0
Slow Down,2005,1998,7,2005,0, ,0,0,0,0,0,0,5.768747041,0,0,0,5.528436532,0,0,0,7.365515509,0,5.030158774,11.54972646,27.18955824,24.93653014,26.03899183,23.96204444,3.72771103,9.809815018,9.647894139,14.01838304,0,6.150744905,0,0,5.528436532,5.124955551,0,0,0,0
Slow Down,2013,1999,14,2011,2, ,0,0,0,0,0,0,0,0,0,3.900369155,0,0,3.207596233,2.171928854,0,3.552998858,6.129664114,6.209632365,14.42001292,14.70908283,8.48764564,10.05027853,2.817101091,11.56624928,3.759096872,5.250999092,0,0,0,0,0,12.37034054,6.21959564,6.9117473,0,0
Slow Jamz,2004,2003,1,2003,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1.868195537,2.171928854,0,6.520763583,33.21005561,30.43414228,46.55952205,29.31572124,30.0063342,47.34219387,41.58979719,109.7343045,28.19169544,11.23699074,6.422975556,16.56712307,8.09441696,4.414488197,0,0,0,5.815125062,0,0
Slow Motion,2004,2004,0,2004,0, ,0,0,0,5.815125062,0,6.21959564,0,0,0,0,5.459727348,0,3.06108568,0,12.31047579,19.47763173,14.51654947,26.45927185,32.85915229,52.17929037,37.66760561,25.73600766,28.64334641,31.63751916,68.12183182,17.97687546,0,8.607435514,0,0,0,5.278256373,0,0,0,0
Slow Motion,2015,2001,14,2008,7, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024717373,0,2.661837358,2.356705352,8.338734977,11.26609031,5.578874993,9.565484335,11.69505669,1.607730942,8.243385329,6.477715735,2.65427429,0,0,2.225704049,3.374058674,0,0,0,0,0,0
Smack That,2006,2006,0,2006,0, ,0,0,0,0,0,0,0,0,0,5.101566627,5.528436532,0,0,0,0,10.35616472,10.97512606,23.96055184,18.95090777,26.53064083,48.68357328,31.97439339,20.96027162,16.11026411,15.1742369,21.73467251,59.17837194,10.95518983,4.198957135,5.815125062,4.722459273,0,0,0,0,0
Small Town Southern Man,2008,1998,10,2001,7, ,0,0,0,0,0,0,0,0,0,0,0,0,7.359289601,12.07883474,5.101566627,1.720502235,8.141264161,13.53720498,33.34024881,27.72096585,26.62719053,23.53374854,2.75881002,20.65061753,2.974205939,0,0,0,0,0,0,0,0,0,0,0
Small Town USA,2009,1998,11,2009,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.155616698,1.618663733,15.04621648,31.47420114,24.16204874,19.86863263,15.0319495,2.538667827,0,0,0,5.250999092,0,4.198957135,6.9117473,0,0,0,0,0,0
Smile,2007,2000,7,2003,4, ,0,0,0,0,0,0,0,0,0,0,0,0,4.17172639,0,0,3.72208632,5.101524615,17.13403418,15.74684405,9.510837207,17.14957635,2.786857372,5.747115975,6.150744905,0,5.650822097,0,0,0,0,0,0,0,0,0,0
Smile,2000,1997,3,1980,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65136132,3.716494621,4.287936865,21.47765324,19.15299402,3.45957312,8.162394558,0,3.475202549,0,0,3.847780737,0,0,0,0,0,0,0,0,0,0
Smile,1997,1997,0,1997,0, ,0,0,0,0,0,0,0,0,0,5.101566627,10.41637816,8.340847659,19.56385538,2.021473428,18.96367131,38.97583809,37.8059047,120.8280702,110.1962993,73.51558021,89.52381038,41.94992599,42.61015089,13.75436845,29.30308494,35.6366255,6.318128025,1.64176844,6.21959564,6.21959564,0,0,0,0,0,0
Smile,2010,1997,13,2005,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06108568,5.557968047,6.291124821,6.325748373,19.1985721,18.4579273,16.56312297,5.842121374,11.65252292,13.02062888,3.683617013,0,5.278256373,3.310350909,0,0,0,0,0,0,0,0,0
Smile,1999,1998,1,2013,14, ,0,0,0,0,0,0,0,0,0,0,5.815125062,3.8671651,0,2.803293485,2.49832967,10.08664536,7.659219032,22.9035676,29.35373306,25.61914059,14.46223799,12.30903085,11.26001264,6.092161226,8.718424056,0,0,5.306285536,0,0,0,0,0,6.21959564,0,0
Smoke,2015,1998,17,1987,28, ,0,0,0,0,0,0,0,5.815125062,0,0,0,0,3.06108568,4.326665728,0,1.011125309,9.804190845,6.89022125,20.9563087,11.22979661,5.010569852,6.330103261,18.71697922,8.904746378,0,2.694202304,2.984303578,0,0,0,0,0,0,0,0,0
Smoke Break,2015,1998,17,2015,0, ,0,0,0,0,6.21959564,0,0,0,0,0,0,4.511000381,0,0,0,11.78535638,13.90252751,15.98137346,34.82463589,13.41205386,27.30608054,9.169641341,9.079660153,1.489891208,9.258598922,13.29457399,0,0,3.336058079,0,0,0,0,0,0,20.7352419
Smokin' Me Out,1997,1997,0,1997,0, ,0,6.21959564,0,0,0,0,0,6.21959564,5.528436532,0,5.306285536,5.493487066,0,0,18.86495188,15.11100833,19.01296951,68.38803465,57.72262555,37.12625664,42.21371753,48.99655315,26.61975856,13.84206209,12.81813036,4.17172639,5.459727348,4.145239547,0,5.815125062,6.21959564,0,0,0,0,0
Smooth,2000,1999,1,1999,1, ,0,0,0,0,0,0,0,0,0,0,0,9.016689751,0,4.314953879,5.528436532,7.127939769,9.151635733,19.94742078,24.95977986,28.49888954,16.5074854,4.535100725,9.853172178,0,0,0,0,0,0,0,0,0,0,0,0,0
Smooth Criminal,2001,1991,10,1980,21, ,0,0,0,0,0,0,0,0,0,0,2.023905099,7.847250948,1.754307103,0,0,1.129245403,1.763589773,0.664675649,1.366255395,0,0.619895006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smooth Criminal,2012,2000,12,1996,16, ,0,0,0,0,0,0,0,0,0,0,0,13.98484001,4.511000381,5.078718661,5.768747041,6.172855294,13.20984218,3.637254394,12.97595808,8.459687961,18.28451407,12.10572151,1.958606474,4.215357983,4.629464594,0,0,4.198957135,0,0,0,0,13.13134294,0,0,0
Snake,2003,2003,0,2003,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.046560449,11.03061259,17.55172315,44.98280032,45.7857713,24.76163948,47.77636188,43.88308733,55.78506349,16.99785544,23.33028172,13.50294284,9.169279182,4.217544996,4.951734186,5.306285536,5.306285536,0,0,0,0
Snap Yo Fingers,2006,2001,5,2006,0, ,0,6.21959564,0,0,0,0,0,0,0,0,0,0,0,5.90519946,0,2.436450754,0,9.506013155,27.93326403,20.81039237,35.49016515,57.75964841,33.40630449,19.21019175,34.33213499,28.12244528,47.80960614,2.322567593,2.225704049,3.92778466,4.414488197,0,0,0,0,0
Snow (Hey Oh),2007,1997,10,2006,1, ,0,5.724437254,0,0,0,0,0,0,0,0,0,0,3.425889994,6.21959564,0,1.96157691,15.95940186,23.26236279,21.74998955,10.25801414,7.749174826,9.723658667,4.60404279,2.677869584,0,0,13.8234946,0,0,0,6.150744905,0,0,0,0,0
So Anxious,1999,1999,0,1999,0, ,0,0,0,0,0,0,0,0,0,0,0,4.951734186,0,0,7.659613867,5.524230958,15.15118063,14.66272799,19.29541142,35.2160174,20.8510013,9.871806359,4.872705533,4.477622165,0,1.447736399,0,5.124955551,0,0,0,0,0,0,0,0
So Far Away,2003,1998,5,1990,13, ,0,0,0,0,0,0,0,0,0,0,6.21959564,0,0,3.520709624,2.792985188,5.284671589,4.018454935,8.836416622,19.10702618,3.612877231,7.531611077,8.255184716,3.354864825,0,0,0,0,0,0,0,0,0,0,0,0,0
So Fine,2009,2009,0,1994,15, ,0,0,0,0,0,0,0,0,0,0,0,0,2.1458684,6.751014113,9.543889631,4.498402211,25.89146475,19.16083305,34.88277906,18.2985508,33.17329644,21.02557531,15.88489219,9.116389268,7.883557353,4.048252815,10.8929304,4.06986709,5.124955551,39.05713871,0,0,0,0,0,0
So Fly,2008,2000,8,2009,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17998459,2.029609168,20.96778802,29.16608709,27.00144336,37.87208905,27.68728293,18.33170662,25.68541047,15.86804065,8.859263345,21.0000578,7.637458746,20.7352419,5.493487066,0,0,0,0,0,0
So Fresh So Clean,2001,2001,0,2001,0, ,0,6.21959564,0,4.971795461,6.21959564,6.150744905,0,0,0,11.25231153,4.951734186,12.73391543,0,5.493487066,6.21959564,9.472795081,4.029540707,24.70421002,24.96880916,39.30600144,38.48885199,132.9340732,34.5900615,37.80490505,16.23779483,5.056387338,16.08289907,4.145239547,0,10.4605095,4.722459273,4.42604352,6.150744905,0,0,0
So Gone,2003,1998,5,1995,8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.706852069,9.564776731,2.783857167,10.45746801,26.55849547,20.22623563,17.5586266,19.34624324,3.430623211,4.341723202,2.582366346,0.965455779,0,0,0,0,0,0,0,0,0,0
So Good,2012,2012,0,2012,0, ,0,6.21959564,0,0,0,0,10.24116858,6.21959564,0,0,5.493487066,0,10.61844262,0,7.666397747,25.21473785,25.02142662,19.77109548,40.00309364,39.02431804,25.56497025,28.79304663,14.21762506,15.94612801,9.407180972,12.15853185,9.101088905,20.42194079,0,3.768041329,5.306285536,6.150744905,61.51357404,18.20793832,5.768747041,0
So Help Me Girl,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.174334063,0,5.361707145,3.884815965,18.22824781,21.86171474,13.1216575,4.808276998,5.209637124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So In Love With Two,2001,1998,3,1980,21, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131469655,7.008859635,8.947279916,19.62998279,9.189820511,4.474466077,2.165089811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Into You,1998,1998,0,1980,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.784203353,6.837609151,7.692619992,9.051479673,18.46737601,3.351752343,2.262503636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Seductive,2005,2001,4,2008,3, ,0,0,0,0,0,0,0,0,0,0,0,0,5.124955551,0,0,13.10006943,4.067949659,15.52091978,39.63322231,39.60814493,51.30923352,72.66416928,50.47635988,37.13768519,16.86524068,63.10901042,7.47746864,11.15253096,15.8867818,12.65245859,5.528436532,5.815125062,0,6.21959564,0,6.21959564
So Sexy,2004,2004,0,2004,0, ,0,0,0,0,0,0,6.150744905,0,0,0,0,0,11.74803217,9.717900395,0,0,12.91513732,27.43477822,41.12780538,56.58106838,51.64631515,47.48970758,54.58813744,45.67211283,62.84599826,27.2425172,20.32482103,0,4.821695393,4.971795461,5.250999092,0,5.528436532,0,0,0
So Sick,2006,1997,9,2014,8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.984278371,12.88255097,6.013370494,30.65506942,29.05712755,21.29197278,11.7051287,5.214952529,3.459273178,7.205257036,0,2.223607936,0,0,0,0,0,0,0,0,5.815125062,0
So Small,2007,1997,10,2010,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.285335576,2.266600517,1.913297352,7.446845491,21.14244112,19.29045474,21.01462939,10.19928262,4.812088162,2.874792737,2.155420821,0,0,0,0,0,0,5.815125062,0,0,0,0,0
So What,2006,1998,8,2004,2, ,0,0,0,0,0,0,5.528436532,0,0,5.768747041,0,0,0,8.79436571,20.90511128,3.774740001,12.49455091,18.94811504,58.63354972,24.86999074,25.73092929,36.52031695,19.82627291,21.15031938,24.11148703,17.47468254,18.6845471,0,0,0,0,0,0,0,0,0
So What,2008,1998,10,1992,16, ,0,0,0,0,0,0,0,0,0,0,0,0,6.21959564,0,0,0,2.95204752,9.433671953,28.03846058,21.669207,21.89118097,3.704124498,9.467795813,1.489891208,9.291361651,0,3.956004965,0,0,0,0,0,0,0,0,0
So Yesterday,2003,1999,4,1980,23, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.886337255,9.307404877,15.3656042,19.66463348,20.88511407,12.13820564,2.539946043,1.607730942,1.597356243,1.88419903,0,0,0,0,0,0,0,0,0,0,0
Soak Up The Sun,2002,1998,4,2002,0, ,0,0,0,0,0,0,6.21959564,0,11.94403289,0,0,5.493487066,0,0,5.774423519,6.308579199,1.383144674,10.52257595,28.09921522,9.518963751,11.42672063,1.532621638,27.27329672,9.589221921,1.943107491,0,0,0,4.60404279,0,0,0,0,0,0,0
Sober,2009,1998,11,2013,4, ,0,0,0,0,0,0,0,0,0,3.405613618,0,0,4.498402211,5.528436532,0,9.822758712,10.24303744,15.66731551,44.37348318,17.61367316,16.28852237,0,7.378036667,0,0,0,0,0,0,0,0,0,0,5.493487066,0,0
Sock It 2 Me,1997,1997,0,1997,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4.821695393,9.129985553,8.966144767,4.078691835,12.68971194,123.4242605,35.77397262,36.62202379,41.035178,32.25277905,24.01422604,23.46731553,13.06445718,5.929002788,12.12639198,8.567276596,8.445040354,0,0,0,0,0,5.815125062,0
Soldier,2005,2004,1,2004,1, ,0,0,0,0,0,0,0,0,0,5.101566627,0,0,0,6.873511814,0,5.838562535,12.50170521,38.36981173,39.36995407,43.64463881,49.88121302,47.95947596,60.59775893,31.40201616,62.02678339,25.24037104,10.02333164,14.42650511,5.869502024,3.230571865,0,5.306285536,0,0,0,0
Solitaire,2004,2004,0,2004,0, ,0,0,0,0,0,0,0,0,0,0,5.124955551,0,3.072204437,3.79792881,1.407604148,8.596513862,5.699441337,11.83148457,16.26784084,15.13507951,3.700917062,1.146897186,4.123156617,0,20.7352419,0,0,0,0,0,0,0,0,0,0,0
Solo,2010,2002,8,2010,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4.932072972,2.365018034,4.576545194,5.035943567,13.47118282,6.471717706,26.21613764,6.917378098,18.93478808,12.04437622,29.11069569,9.396132751,3.759096872,0,5.528436532,4.951734186,0,0,27.6469892,0,0,0,0,0
Some Beach,2004,2004,0,2004,0, ,0,0,0,0,0,0,0,0,0,0,5.493487066,0,6.969762163,0,8.293755295,6.850004531,15.59483866,29.37731591,32.42471541,34.60828287,37.08107088,18.04876564,20.67588097,14.7315711,49.92363177,7.148370392,0,0,0,0,5.493487066,0,0,0,0,0
Some Cut,2005,1998,7,2005,0, ,0,0,0,0,0,6.21959564,0,0,0,0,0,10.62266371,4.511000381,0,4.641505412,8.617437001,30.19446249,28.87797541,49.88827361,49.28738506,49.36457436,33.89473859,23.06939098,30.60657366,22.76427555,38.34204714,6.713122473,7.912718722,0,0,4.951734186,0,0,0,0,0
Some Nights,2012,1999,13,2012,0, ,0,0,0,0,0,0,0,0,0,0,0,0,8.306778469,0,0,10.19221738,23.83559413,25.52596067,31.57619373,50.03553126,21.17591867,18.18882709,2.932509342,7.337857643,0.448745963,0,1.156592261,0,0,0,0,5.124955551,13.13134294,0,0,0
Somebody,2015,1998,17,2015,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.293765806,5.380864709,16.28917285,11.52649031,10.48824054,4.420442346,0,3.965753051,0.448745963,3.641633826,0,0,0,0,0,0,0,0,0,6.9117473
Somebody,2004,1998,6,2014,10, ,0,0,0,0,0,0,0,0,0,2.876755208,0,0,0,5.134961462,14.32161433,14.55926566,3.884037361,20.00321824,24.8186431,15.88419745,10.56952227,3.533804876,12.07049391,3.841405438,9.041637006,0,4.077957583,0,0,0,0,0,0,0,6.21959564,0
Somebody Like You,2002,1998,4,1994,8, ,0,0,0,0,0,0,0,0,0,0,0,4.255823347,0,0,7.027378465,7.124554359,10.79668253,18.47219595,29.66148045,19.17019867,7.241411154,6.45607312,3.746386683,0,0,0,0,0,0,0,0,0,0,0,0,0
Somebody That I Used To Know,2012,1998,14,2012,0, ,0,0,0,0,0,0,0,5.528436532,0,0,0,0,3.480757048,2.747057661,5.318061844,5.748345695,8.718177478,13.06757639,34.53276621,12.99030942,3.37771699,4.472770672,6.949213428,8.43496066,0,0,0,0,0,0,4.590197542,0,6.21959564,0,0,0
Somebody That I Used To Know,2012,1998,14,2012,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3.480757048,2.747057661,5.318061844,5.748345695,6.848661567,12.72469177,35.74164663,11.73053355,3.37771699,4.472770672,6.949213428,8.43496066,0.448745963,0,0,0,0,0,0,0,6.21959564,0,0,0
Somebody To Love,2009,1998,11,2010,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.093320578,3.893635814,3.112747439,9.303839247,18.27302899,32.61896609,19.24727947,14.60029195,5.368994695,9.34010014,11.34393176,0.448745963,0,4.198957135,0,0,27.6469892,7.859574425,0,0,0,0,0
Somebody To Love,2010,1998,12,1980,30, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497519996,0,1.357418325,10.12418683,25.90947733,10.26469685,17.77291335,5.997803677,2.350935208,8.422815033,0,5.278256373,0,0,0,0,0,0,0,0,0,0
Someday,2004,2003,1,2003,1, ,0,5.493487066,6.21959564,0,0,0,0,0,0,0,0,0,0,8.996230357,9.218787689,7.532062146,7.356109053,18.10740418,18.75745182,9.711611637,7.285711402,9.87084722,0,20.7352419,0,0,0,4.60404279,0,0,0,0,5.306285536,0,0,0
Someday,1999,1998,1,1999,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87663356,9.947132783,4.803427569,17.97325029,20.95192638,12.62025668,1.002490969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Someday Out Of The Blue,2000,1998,2,1986,14, ,0,0,0,0,0,0,6.150744905,5.768747041,0,0,0,0,0,0,0,12.27171841,10.39319239,16.05574543,16.06012783,4.665591987,4.050699942,3.872084792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Someone,1997,1997,0,1997,0, ,0,0,0,0,0,0,0,6.21959564,4.590197542,0,0,5.815125062,9.692744569,6.991985669,5.233597455,6.260391055,12.51948467,60.665624,28.70219113,26.62167381,16.97131591,18.37895178,19.37560928,17.27033152,15.82376608,0,4.437737242,0,0,4.839253677,4.722459273,0,0,0,0,0
Someone Like You,2011,1998,13,1980,31, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256726073,7.632279988,17.6734066,20.84771127,12.04859567,23.64992702,18.62284452,12.68627325,8.009375298,3.963191292,5.666305468,0,0,0,0,5.124955551,0,0,0,0,0,0,0
